customer_id,customer_name,gender,age,occupation,annual_income,city,state,join_date
C0691,Customer_691,Female,52,Professional,605684,Mumbai,Maharashtra,13-10-22
C0692,Customer_692,Male,54,Salaried,2418712,Delhi,Delhi,23-11-21
C0693,Customer_693,Female,26,Professional,1227771,Hyderabad,Telangana,13-03-22
C0694,Customer_694,Female,44,Professional,1216225,Bengaluru,Karnataka,20-06-24
C0695,Customer_695,Male,28,Professional,2169263,Hyderabad,Telangana,08-05-22
C0696,Customer_696,Male,41,Student,775525,Delhi,Delhi,02-03-23
C0697,Customer_697,Female,22,Professional,2457168,Bengaluru,Karnataka,08-11-23
C0698,Customer_698,Female,23,Professional,1107455,Hyderabad,Telangana,19-10-22
C0699,Customer_699,Male,31,Salaried,2929547,Mumbai,Maharashtra,15-05-21
C0700,Customer_700,Male,48,Salaried,1162263,Delhi,Delhi,07-01-24
C0701,Customer_701,Male,30,Salaried,2226130,Hyderabad,Telangana,11-11-22
C0702,Customer_702,Male,25,Salaried,1046553,Mumbai,Maharashtra,31-05-22
C0703,Customer_703,Male,37,Student,1927526,Mumbai,Maharashtra,13-07-23
C0704,Customer_704,Female,41,Salaried,1933689,Hyderabad,Telangana,10-10-24
C0705,Customer_705,Male,60,Salaried,2756218,Mumbai,Maharashtra,04-04-21
C0706,Customer_706,Female,53,Salaried,1515662,Mumbai,Maharashtra,10-09-22
C0707,Customer_707,Female,49,Student,1957225,Mumbai,Maharashtra,15-09-24
C0708,Customer_708,Female,31,Business,872025,Mumbai,Maharashtra,12-03-23
C0709,Customer_709,Male,40,Professional,346767,Bengaluru,Karnataka,08-02-24
C0710,Customer_710,Male,23,Salaried,2702155,Delhi,Delhi,06-05-24
C0711,Customer_711,Male,40,Business,1742218,Hyderabad,Telangana,10-03-22
C0712,Customer_712,Male,31,Business,1226051,Hyderabad,Telangana,17-06-24
C0713,Customer_713,Male,28,Business,2679397,Bengaluru,Karnataka,22-04-21
C0714,Customer_714,Male,39,Salaried,1351460,Hyderabad,Telangana,21-07-21
C0715,Customer_715,Female,42,Professional,837773,Delhi,Delhi,06-10-24
C0716,Customer_716,Male,39,Salaried,1111591,Delhi,Delhi,13-10-22
C0717,Customer_717,Female,42,Professional,2750186,Hyderabad,Telangana,09-11-21
C0718,Customer_718,Female,48,Business,320266,Bengaluru,Karnataka,04-10-22
C0719,Customer_719,Male,48,Professional,1807793,Delhi,Delhi,03-10-21
C0720,Customer_720,Female,50,Student,1804671,Bengaluru,Karnataka,18-09-22
C0721,Customer_721,Male,32,Salaried,1476988,Hyderabad,Telangana,14-10-21
C0722,Customer_722,Female,25,Salaried,378141,Delhi,Delhi,05-11-23
C0723,Customer_723,Female,58,Business,453747,Mumbai,Maharashtra,04-02-24
C0724,Customer_724,Female,30,Professional,1946257,Bengaluru,Karnataka,03-04-22
C0725,Customer_725,Male,50,Salaried,1964237,Bengaluru,Karnataka,16-01-23
C0726,Customer_726,Male,60,Business,2456445,Mumbai,Maharashtra,15-10-21
C0727,Customer_727,Male,32,Business,2327960,Hyderabad,Telangana,05-01-23
C0728,Customer_728,Male,52,Business,563658,Mumbai,Maharashtra,26-06-22
C0729,Customer_729,Male,23,Business,2472168,Bengaluru,Karnataka,10-01-23
C0730,Customer_730,Female,50,Salaried,467372,Hyderabad,Telangana,21-08-24
C0731,Customer_731,Male,54,Professional,1404427,Bengaluru,Karnataka,31-03-24
C0732,Customer_732,Female,45,Professional,2764903,Delhi,Delhi,31-08-24
C0733,Customer_733,Female,45,Business,2465820,Mumbai,Maharashtra,12-04-23
C0734,Customer_734,Female,52,Student,2834244,Bengaluru,Karnataka,14-01-21
C0735,Customer_735,Female,31,Business,623331,Delhi,Delhi,20-11-23
C0736,Customer_736,Male,30,Business,960004,Bengaluru,Karnataka,12-01-23
C0737,Customer_737,Male,47,Professional,775376,Mumbai,Maharashtra,14-09-23
C0738,Customer_738,Female,34,Business,2023436,Hyderabad,Telangana,15-02-21
C0739,Customer_739,Male,29,Business,865073,Delhi,Delhi,13-07-24
C0740,Customer_740,Male,24,Business,1383219,Mumbai,Maharashtra,04-01-22
C0741,Customer_741,Male,39,Salaried,1208458,Hyderabad,Telangana,09-07-23
C0742,Customer_742,Female,31,Business,2022881,Hyderabad,Telangana,15-05-24
C0743,Customer_743,Male,60,Professional,1003475,Delhi,Delhi,03-12-22
C0744,Customer_744,Male,35,Student,1916744,Hyderabad,Telangana,28-09-21
C0745,Customer_745,Male,33,Student,927305,Mumbai,Maharashtra,25-05-24
C0746,Customer_746,Male,51,Salaried,2528978,Mumbai,Maharashtra,28-10-23
C0747,Customer_747,Male,51,Business,2831156,Mumbai,Maharashtra,10-01-24
C0748,Customer_748,Female,54,Student,1853475,Mumbai,Maharashtra,30-03-21
C0749,Customer_749,Male,51,Student,1770178,Hyderabad,Telangana,21-04-24
C0750,Customer_750,Female,29,Professional,2301275,Mumbai,Maharashtra,22-04-22
C0751,Customer_751,Female,59,Student,1381312,Mumbai,Maharashtra,23-01-22
C0752,Customer_752,Male,57,Salaried,2480039,Mumbai,Maharashtra,15-01-21
C0753,Customer_753,Male,41,Student,1819469,Hyderabad,Telangana,07-08-21
C0754,Customer_754,Female,58,Professional,1395983,Delhi,Delhi,03-01-24
C0755,Customer_755,Female,60,Professional,1967043,Hyderabad,Telangana,22-02-22
C0756,Customer_756,Female,32,Professional,2645009,Hyderabad,Telangana,11-02-24
C0757,Customer_757,Female,40,Professional,1969877,Hyderabad,Telangana,10-10-21
C0758,Customer_758,Male,49,Business,720599,Mumbai,Maharashtra,16-03-22
C0759,Customer_759,Female,56,Salaried,974184,Hyderabad,Telangana,08-03-23
C0760,Customer_760,Male,30,Student,2817611,Mumbai,Maharashtra,11-06-23
C0761,Customer_761,Male,37,Business,1855395,Mumbai,Maharashtra,13-06-21
C0762,Customer_762,Female,46,Professional,2805981,Mumbai,Maharashtra,28-04-21
C0763,Customer_763,Female,49,Salaried,1146021,Delhi,Delhi,07-09-24
C0764,Customer_764,Male,23,Business,2880293,Bengaluru,Karnataka,14-12-21
C0765,Customer_765,Female,36,Salaried,960371,Mumbai,Maharashtra,27-06-21
C0766,Customer_766,Female,43,Student,2000584,Bengaluru,Karnataka,15-04-24
C0767,Customer_767,Male,25,Salaried,2605158,Delhi,Delhi,06-08-22
C0768,Customer_768,Female,38,Business,2843272,Bengaluru,Karnataka,03-02-22
C0769,Customer_769,Female,57,Salaried,1395164,Hyderabad,Telangana,25-12-21
C0770,Customer_770,Male,56,Salaried,2410444,Hyderabad,Telangana,26-08-22
C0771,Customer_771,Male,53,Professional,2556130,Bengaluru,Karnataka,23-03-24
C0772,Customer_772,Female,45,Student,1320361,Bengaluru,Karnataka,27-11-22
C0773,Customer_773,Female,58,Salaried,2321529,Hyderabad,Telangana,27-08-21
C0774,Customer_774,Male,45,Business,1264396,Bengaluru,Karnataka,09-10-22
C0775,Customer_775,Female,54,Salaried,1404568,Hyderabad,Telangana,24-05-22
C0776,Customer_776,Male,46,Professional,618887,Bengaluru,Karnataka,10-02-24
C0777,Customer_777,Female,41,Professional,1216732,Delhi,Delhi,20-03-24
C0778,Customer_778,Male,33,Student,1137462,Bengaluru,Karnataka,26-04-22
C0779,Customer_779,Female,34,Business,1150464,Delhi,Delhi,27-05-22
C0780,Customer_780,Male,27,Salaried,629200,Bengaluru,Karnataka,16-10-24
C0781,Customer_781,Male,55,Salaried,2322879,Hyderabad,Telangana,31-01-23
C0782,Customer_782,Female,57,Professional,2358586,Bengaluru,Karnataka,10-01-22
C0783,Customer_783,Female,35,Business,527113,Bengaluru,Karnataka,13-12-23
C0784,Customer_784,Female,55,Salaried,2407533,Hyderabad,Telangana,13-12-22
C0785,Customer_785,Male,50,Salaried,2473509,Hyderabad,Telangana,01-08-23
C0786,Customer_786,Male,21,Business,1891436,Bengaluru,Karnataka,04-04-24
C0787,Customer_787,Female,44,Professional,1084974,Mumbai,Maharashtra,29-01-24
C0788,Customer_788,Male,38,Student,2871460,Bengaluru,Karnataka,04-12-22
C0789,Customer_789,Male,52,Student,1183037,Bengaluru,Karnataka,09-05-23
C0790,Customer_790,Female,46,Professional,2190494,Bengaluru,Karnataka,04-01-22
C0791,Customer_791,Male,27,Professional,1289038,Delhi,Delhi,12-02-24
C0792,Customer_792,Female,33,Business,927250,Hyderabad,Telangana,27-08-23
C0793,Customer_793,Male,47,Student,864015,Mumbai,Maharashtra,15-07-24
C0794,Customer_794,Female,40,Professional,2657779,Bengaluru,Karnataka,08-03-24
C0795,Customer_795,Female,27,Business,551810,Mumbai,Maharashtra,18-03-22
C0796,Customer_796,Female,27,Student,1703651,Bengaluru,Karnataka,17-06-22
C0797,Customer_797,Female,56,Professional,1743428,Bengaluru,Karnataka,10-02-21
C0798,Customer_798,Male,43,Business,2719500,Hyderabad,Telangana,25-03-24
C0799,Customer_799,Female,43,Professional,2440959,Delhi,Delhi,26-09-23
C0800,Customer_800,Male,45,Professional,2245117,Hyderabad,Telangana,17-07-24
C0801,Customer_801,Male,42,Student,2947752,Delhi,Delhi,08-06-24
C0802,Customer_802,Male,26,Business,1741269,Hyderabad,Telangana,13-04-22
C0803,Customer_803,Female,39,Professional,2839168,Bengaluru,Karnataka,13-08-24
C0804,Customer_804,Female,49,Professional,2761719,Hyderabad,Telangana,03-12-23
C0805,Customer_805,Female,31,Business,396893,Hyderabad,Telangana,14-09-21
C0806,Customer_806,Female,26,Business,1000073,Delhi,Delhi,25-03-23
C0807,Customer_807,Male,25,Student,2600297,Mumbai,Maharashtra,21-04-21
C0808,Customer_808,Female,54,Salaried,735907,Mumbai,Maharashtra,22-06-22
C0809,Customer_809,Male,45,Professional,1261988,Delhi,Delhi,22-05-22
C0810,Customer_810,Female,29,Business,2509317,Bengaluru,Karnataka,16-12-21
C0811,Customer_811,Male,43,Professional,2297137,Mumbai,Maharashtra,15-08-23
C0812,Customer_812,Female,29,Business,2778124,Bengaluru,Karnataka,08-05-24
C0813,Customer_813,Female,54,Professional,1756129,Hyderabad,Telangana,14-09-23
C0814,Customer_814,Male,49,Professional,1834206,Delhi,Delhi,25-04-23
C0815,Customer_815,Male,40,Salaried,300387,Bengaluru,Karnataka,08-12-23
C0816,Customer_816,Female,39,Student,2544367,Delhi,Delhi,18-01-21
C0817,Customer_817,Female,40,Salaried,2105376,Hyderabad,Telangana,23-08-22
C0818,Customer_818,Male,56,Professional,1090924,Delhi,Delhi,24-04-23
C0819,Customer_819,Female,36,Business,1934617,Hyderabad,Telangana,14-02-23
C0820,Customer_820,Female,26,Student,2922794,Delhi,Delhi,06-05-22
C0821,Customer_821,Female,55,Professional,2031844,Bengaluru,Karnataka,21-01-22
C0822,Customer_822,Male,29,Professional,762868,Mumbai,Maharashtra,28-07-24
C0823,Customer_823,Female,38,Student,1087646,Hyderabad,Telangana,19-10-22
C0824,Customer_824,Male,24,Salaried,1079878,Mumbai,Maharashtra,29-07-21
C0825,Customer_825,Female,29,Student,334410,Bengaluru,Karnataka,22-04-22
C0826,Customer_826,Male,21,Student,1210952,Mumbai,Maharashtra,02-12-22
C0827,Customer_827,Female,52,Professional,2244833,Hyderabad,Telangana,06-03-21
C0828,Customer_828,Male,30,Salaried,1417797,Bengaluru,Karnataka,15-03-23
C0829,Customer_829,Female,32,Business,1348909,Mumbai,Maharashtra,21-02-23
C0830,Customer_830,Male,36,Student,2157912,Mumbai,Maharashtra,22-05-22
C0831,Customer_831,Male,50,Salaried,2485815,Mumbai,Maharashtra,25-09-24
C0832,Customer_832,Female,45,Professional,1655025,Delhi,Delhi,21-11-21
C0833,Customer_833,Male,37,Student,2978147,Mumbai,Maharashtra,04-09-22
C0834,Customer_834,Female,24,Business,773656,Delhi,Delhi,29-04-22
C0835,Customer_835,Female,21,Business,1458047,Hyderabad,Telangana,12-04-24
C0836,Customer_836,Female,36,Salaried,476132,Mumbai,Maharashtra,05-04-24
C0837,Customer_837,Male,44,Salaried,1343216,Hyderabad,Telangana,19-11-21
C0838,Customer_838,Male,60,Professional,2921995,Hyderabad,Telangana,03-05-21
C0839,Customer_839,Female,30,Salaried,827758,Mumbai,Maharashtra,27-09-23
C0840,Customer_840,Female,56,Professional,2140120,Delhi,Delhi,31-01-22
C0841,Customer_841,Female,43,Business,1351496,Mumbai,Maharashtra,22-03-21
C0842,Customer_842,Female,56,Professional,2576391,Hyderabad,Telangana,01-10-23
C0843,Customer_843,Male,55,Professional,1657615,Delhi,Delhi,18-08-23
C0844,Customer_844,Male,25,Business,2184853,Bengaluru,Karnataka,29-08-22
C0845,Customer_845,Female,50,Salaried,2976075,Bengaluru,Karnataka,03-11-23
C0846,Customer_846,Male,22,Professional,2901296,Hyderabad,Telangana,05-05-22
C0847,Customer_847,Male,55,Student,1096370,Bengaluru,Karnataka,10-12-23
C0848,Customer_848,Male,60,Professional,1653082,Hyderabad,Telangana,20-04-23
C0849,Customer_849,Male,27,Salaried,483615,Bengaluru,Karnataka,23-09-21
C0850,Customer_850,Male,33,Salaried,2335790,Delhi,Delhi,28-01-22
C0851,Customer_851,Male,57,Student,2354829,Mumbai,Maharashtra,13-12-23
C0852,Customer_852,Male,44,Business,2841553,Bengaluru,Karnataka,26-05-21
C0853,Customer_853,Male,52,Salaried,2263182,Mumbai,Maharashtra,01-08-24
C0854,Customer_854,Female,56,Student,1847986,Mumbai,Maharashtra,30-04-21
C0855,Customer_855,Male,25,Professional,626884,Bengaluru,Karnataka,19-03-22
C0856,Customer_856,Male,35,Student,1094654,Mumbai,Maharashtra,31-01-22
C0857,Customer_857,Male,56,Student,742558,Delhi,Delhi,31-07-24
C0858,Customer_858,Female,48,Salaried,999648,Bengaluru,Karnataka,05-01-22
C0859,Customer_859,Female,31,Student,1777754,Hyderabad,Telangana,08-10-22
C0860,Customer_860,Female,47,Student,1656651,Bengaluru,Karnataka,31-05-24
C0861,Customer_861,Male,45,Professional,1809985,Delhi,Delhi,16-07-23
C0862,Customer_862,Female,21,Salaried,1493204,Hyderabad,Telangana,05-05-24
C0863,Customer_863,Male,40,Salaried,1559691,Mumbai,Maharashtra,31-03-22
C0864,Customer_864,Female,22,Professional,2622231,Delhi,Delhi,14-11-23
C0865,Customer_865,Male,23,Student,1791728,Delhi,Delhi,16-11-21
C0866,Customer_866,Female,44,Business,1277248,Delhi,Delhi,09-06-22
C0867,Customer_867,Male,57,Student,2686831,Bengaluru,Karnataka,22-03-22
C0868,Customer_868,Female,51,Business,2347979,Mumbai,Maharashtra,26-03-24
C0869,Customer_869,Female,23,Student,629158,Mumbai,Maharashtra,25-04-21
C0870,Customer_870,Female,48,Student,805583,Bengaluru,Karnataka,10-04-22
C0871,Customer_871,Female,24,Professional,2499423,Mumbai,Maharashtra,26-03-21
C0872,Customer_872,Male,41,Business,942556,Bengaluru,Karnataka,14-04-21
C0873,Customer_873,Female,59,Salaried,1231494,Hyderabad,Telangana,04-06-23
C0874,Customer_874,Female,30,Business,1709991,Bengaluru,Karnataka,19-06-21
C0875,Customer_875,Male,56,Student,1401247,Hyderabad,Telangana,24-06-21
C0876,Customer_876,Female,29,Business,2317135,Hyderabad,Telangana,20-02-24
C0877,Customer_877,Female,46,Business,2653707,Delhi,Delhi,15-06-24
C0878,Customer_878,Male,25,Professional,2103826,Delhi,Delhi,25-10-22
C0879,Customer_879,Male,47,Student,1832043,Mumbai,Maharashtra,15-12-22
C0880,Customer_880,Female,43,Salaried,1578502,Delhi,Delhi,13-12-21
C0881,Customer_881,Female,60,Business,2147437,Bengaluru,Karnataka,02-04-21
C0882,Customer_882,Male,44,Business,659931,Delhi,Delhi,19-08-21
C0883,Customer_883,Male,60,Business,1506638,Mumbai,Maharashtra,29-01-21
C0884,Customer_884,Male,40,Student,2276315,Bengaluru,Karnataka,16-02-21
C0885,Customer_885,Male,55,Business,1154804,Bengaluru,Karnataka,25-01-24
C0886,Customer_886,Female,60,Business,377127,Bengaluru,Karnataka,11-02-23
C0887,Customer_887,Female,31,Salaried,1491239,Mumbai,Maharashtra,16-02-22
C0888,Customer_888,Male,50,Salaried,579331,Bengaluru,Karnataka,07-03-23
C0889,Customer_889,Female,27,Salaried,1526815,Bengaluru,Karnataka,22-08-24
C0890,Customer_890,Male,45,Salaried,1623118,Hyderabad,Telangana,20-09-23
C0891,Customer_891,Male,33,Student,2651693,Mumbai,Maharashtra,14-02-21
C0892,Customer_892,Male,54,Professional,1699092,Mumbai,Maharashtra,01-10-23
C0893,Customer_893,Male,22,Professional,1776030,Hyderabad,Telangana,29-12-22
C0894,Customer_894,Male,53,Professional,560087,Bengaluru,Karnataka,05-07-24
C0895,Customer_895,Female,22,Professional,1246162,Bengaluru,Karnataka,07-11-21
C0896,Customer_896,Female,29,Salaried,1903092,Bengaluru,Karnataka,03-12-23
C0897,Customer_897,Female,36,Business,2088723,Delhi,Delhi,02-10-22
C0898,Customer_898,Female,55,Business,1167202,Bengaluru,Karnataka,29-08-24
C0899,Customer_899,Male,29,Professional,2496999,Delhi,Delhi,04-10-21
C0900,Customer_900,Male,57,Business,1631675,Hyderabad,Telangana,19-05-21
C0901,Customer_901,Male,41,Business,423662,Mumbai,Maharashtra,15-10-22
C0902,Customer_902,Female,40,Student,2971131,Hyderabad,Telangana,15-07-22
C0903,Customer_903,Male,27,Business,1074882,Delhi,Delhi,23-02-21
C0904,Customer_904,Male,59,Business,1268516,Bengaluru,Karnataka,23-02-21
C0905,Customer_905,Male,51,Business,2406902,Bengaluru,Karnataka,23-05-24
C0906,Customer_906,Female,32,Student,2361272,Hyderabad,Telangana,29-08-23
C0907,Customer_907,Male,33,Business,435180,Delhi,Delhi,17-04-23
C0908,Customer_908,Female,47,Business,1150745,Mumbai,Maharashtra,23-02-22
C0909,Customer_909,Male,49,Student,1662711,Mumbai,Maharashtra,27-07-23
C0910,Customer_910,Female,46,Salaried,2849843,Delhi,Delhi,19-02-23
C0911,Customer_911,Female,60,Salaried,2483760,Bengaluru,Karnataka,12-08-21
C0912,Customer_912,Female,23,Business,2475596,Hyderabad,Telangana,07-01-24
C0913,Customer_913,Male,56,Student,2464792,Hyderabad,Telangana,15-07-24
C0914,Customer_914,Male,39,Student,1969500,Mumbai,Maharashtra,16-09-22
C0915,Customer_915,Female,31,Student,1534885,Bengaluru,Karnataka,09-06-24
C0916,Customer_916,Male,50,Student,679336,Mumbai,Maharashtra,23-10-23
C0917,Customer_917,Male,58,Business,1948641,Mumbai,Maharashtra,27-04-23
C0918,Customer_918,Female,22,Business,2202874,Bengaluru,Karnataka,23-04-24
C0919,Customer_919,Female,26,Professional,1659268,Delhi,Delhi,21-08-24
C0920,Customer_920,Male,26,Salaried,2184913,Delhi,Delhi,22-07-24
C0921,Customer_921,Male,54,Student,2446084,Bengaluru,Karnataka,07-06-24
C0922,Customer_922,Female,56,Student,484155,Delhi,Delhi,16-12-21
C0923,Customer_923,Male,31,Business,1050221,Bengaluru,Karnataka,16-04-21
C0924,Customer_924,Female,40,Student,1511233,Hyderabad,Telangana,06-07-24
C0925,Customer_925,Male,29,Business,314818,Delhi,Delhi,29-06-24
C0926,Customer_926,Male,50,Student,2391457,Bengaluru,Karnataka,19-01-24
C0927,Customer_927,Female,36,Business,2769867,Mumbai,Maharashtra,12-09-24
C0928,Customer_928,Female,47,Student,633048,Hyderabad,Telangana,16-05-24
C0929,Customer_929,Male,56,Professional,2899487,Mumbai,Maharashtra,11-07-24
C0930,Customer_930,Male,32,Business,530954,Delhi,Delhi,30-08-24
C0931,Customer_931,Male,30,Salaried,2724696,Bengaluru,Karnataka,20-05-24
C0932,Customer_932,Female,26,Salaried,756707,Bengaluru,Karnataka,04-05-23
C0933,Customer_933,Male,39,Business,2209825,Delhi,Delhi,31-03-24
C0934,Customer_934,Male,26,Professional,1654012,Bengaluru,Karnataka,25-01-23
C0935,Customer_935,Male,48,Salaried,1528229,Hyderabad,Telangana,23-08-23
C0936,Customer_936,Male,38,Professional,2510619,Delhi,Delhi,28-04-23
C0937,Customer_937,Male,60,Salaried,758446,Delhi,Delhi,16-03-24
C0938,Customer_938,Female,59,Professional,2091192,Mumbai,Maharashtra,31-05-24
C0939,Customer_939,Female,54,Professional,844056,Bengaluru,Karnataka,12-06-24
C0940,Customer_940,Female,52,Business,2856033,Hyderabad,Telangana,22-04-22
C0941,Customer_941,Male,21,Salaried,400607,Bengaluru,Karnataka,11-08-23
C0942,Customer_942,Male,60,Student,2036614,Mumbai,Maharashtra,04-04-21
C0943,Customer_943,Female,56,Business,347384,Bengaluru,Karnataka,04-08-24
C0944,Customer_944,Female,37,Salaried,1590891,Delhi,Delhi,07-09-22
C0945,Customer_945,Male,28,Professional,1731774,Bengaluru,Karnataka,23-03-23
C0946,Customer_946,Male,33,Professional,1717409,Mumbai,Maharashtra,09-10-24
C0947,Customer_947,Female,23,Business,2319538,Hyderabad,Telangana,15-11-21
C0948,Customer_948,Female,50,Student,534974,Hyderabad,Telangana,04-12-23
C0949,Customer_949,Female,56,Salaried,1173516,Bengaluru,Karnataka,28-03-24
C0950,Customer_950,Female,25,Business,1476334,Bengaluru,Karnataka,05-03-21
C0951,Customer_951,Female,55,Business,2694870,Bengaluru,Karnataka,25-05-24
C0952,Customer_952,Male,59,Salaried,1593025,Hyderabad,Telangana,07-10-22
C0953,Customer_953,Female,47,Salaried,2384797,Mumbai,Maharashtra,02-05-22
C0954,Customer_954,Female,40,Business,2502430,Bengaluru,Karnataka,12-09-22
C0955,Customer_955,Male,44,Salaried,1147662,Delhi,Delhi,09-07-21
C0956,Customer_956,Male,51,Business,1097805,Hyderabad,Telangana,28-11-22
C0957,Customer_957,Female,41,Business,712096,Hyderabad,Telangana,24-11-23
C0958,Customer_958,Male,23,Student,1925662,Delhi,Delhi,06-12-23
C0959,Customer_959,Male,40,Salaried,2792622,Mumbai,Maharashtra,28-06-21
C0960,Customer_960,Female,23,Salaried,2483461,Bengaluru,Karnataka,11-09-24
C0961,Customer_961,Male,57,Professional,2979534,Bengaluru,Karnataka,06-03-22
C0962,Customer_962,Male,33,Professional,1460352,Bengaluru,Karnataka,27-12-23
C0963,Customer_963,Female,28,Professional,926296,Bengaluru,Karnataka,19-11-21
C0964,Customer_964,Male,21,Salaried,1166448,Bengaluru,Karnataka,17-01-24
C0965,Customer_965,Female,38,Business,1488110,Bengaluru,Karnataka,21-03-24
C0966,Customer_966,Male,25,Professional,2872210,Delhi,Delhi,25-11-22
C0967,Customer_967,Male,29,Salaried,2274408,Hyderabad,Telangana,15-10-24
C0968,Customer_968,Male,45,Salaried,661211,Mumbai,Maharashtra,24-05-23
C0969,Customer_969,Male,59,Student,2885013,Hyderabad,Telangana,30-12-22
C0970,Customer_970,Female,33,Salaried,2253267,Bengaluru,Karnataka,08-03-24
C0971,Customer_971,Male,50,Salaried,2210858,Delhi,Delhi,28-09-22
C0972,Customer_972,Female,35,Business,902812,Hyderabad,Telangana,17-06-24
C0973,Customer_973,Female,46,Business,1685495,Bengaluru,Karnataka,28-10-22
C0974,Customer_974,Female,22,Salaried,2293696,Hyderabad,Telangana,20-08-21
C0975,Customer_975,Female,50,Business,1483873,Bengaluru,Karnataka,15-12-22
C0976,Customer_976,Male,46,Salaried,1666796,Delhi,Delhi,13-02-24
C0977,Customer_977,Female,55,Student,1981146,Mumbai,Maharashtra,24-04-24
C0978,Customer_978,Male,60,Business,2598264,Hyderabad,Telangana,22-11-21
C0979,Customer_979,Female,25,Professional,1173414,Hyderabad,Telangana,25-04-24
C0980,Customer_980,Female,57,Professional,2583911,Hyderabad,Telangana,29-04-22
C0981,Customer_981,Male,57,Student,779504,Delhi,Delhi,27-04-24
C0982,Customer_982,Female,56,Salaried,2167372,Hyderabad,Telangana,27-12-21
C0983,Customer_983,Female,25,Salaried,2801505,Bengaluru,Karnataka,16-02-23
C0984,Customer_984,Female,24,Salaried,1212729,Bengaluru,Karnataka,12-10-21
C0985,Customer_985,Male,30,Student,2528248,Mumbai,Maharashtra,20-08-22
C0986,Customer_986,Female,33,Business,1627907,Hyderabad,Telangana,06-09-22
C0987,Customer_987,Female,43,Salaried,2744134,Bengaluru,Karnataka,17-01-21
C0988,Customer_988,Male,39,Salaried,1848633,Hyderabad,Telangana,30-01-24
C0989,Customer_989,Male,56,Professional,760108,Mumbai,Maharashtra,01-08-22
C0990,Customer_990,Male,48,Student,2922338,Mumbai,Maharashtra,14-10-22
C0991,Customer_991,Female,45,Student,2586393,Hyderabad,Telangana,09-03-22
C0992,Customer_992,Female,29,Business,2629606,Delhi,Delhi,27-02-23
C0993,Customer_993,Female,30,Professional,826591,Bengaluru,Karnataka,03-10-21
C0994,Customer_994,Male,22,Business,2341373,Mumbai,Maharashtra,09-09-24
C0995,Customer_995,Male,26,Business,2993761,Hyderabad,Telangana,02-05-23
C0996,Customer_996,Female,60,Business,2205868,Hyderabad,Telangana,10-11-23
C0997,Customer_997,Female,45,Professional,1246826,Hyderabad,Telangana,16-01-22
C0998,Customer_998,Male,57,Student,1293001,Hyderabad,Telangana,25-10-23
C0999,Customer_999,Female,55,Professional,440349,Bengaluru,Karnataka,19-03-21
C1000,Customer_1000,Female,28,Student,635809,Hyderabad,Telangana,18-10-21
C1001,Customer_1001,Female,54,Salaried,2495117,Bengaluru,Karnataka,03-06-24
C1002,Customer_1002,Male,51,Salaried,2957878,Mumbai,Maharashtra,10-01-24
C1003,Customer_1003,Male,42,Salaried,2266578,Bengaluru,Karnataka,19-07-23
C1004,Customer_1004,Female,47,Professional,1535717,Hyderabad,Telangana,16-08-22
C1005,Customer_1005,Male,59,Professional,2664355,Delhi,Delhi,18-06-22
C1006,Customer_1006,Female,58,Business,2702748,Mumbai,Maharashtra,16-04-21
C1007,Customer_1007,Male,39,Student,646072,Bengaluru,Karnataka,17-09-21
C1008,Customer_1008,Female,37,Business,2882843,Mumbai,Maharashtra,30-07-22
C1009,Customer_1009,Female,21,Salaried,2832611,Bengaluru,Karnataka,24-12-21
C1010,Customer_1010,Female,44,Business,1395772,Delhi,Delhi,29-04-22
C1011,Customer_1011,Male,54,Salaried,1738008,Hyderabad,Telangana,22-06-21
C1012,Customer_1012,Male,52,Student,1907118,Delhi,Delhi,03-05-22
C1013,Customer_1013,Male,34,Professional,527858,Hyderabad,Telangana,08-08-24
C1014,Customer_1014,Male,24,Business,2246219,Bengaluru,Karnataka,28-03-23
C1015,Customer_1015,Female,51,Business,1892999,Hyderabad,Telangana,31-10-24
C1016,Customer_1016,Female,37,Business,2524835,Hyderabad,Telangana,10-06-23
C1017,Customer_1017,Female,49,Student,1624094,Mumbai,Maharashtra,22-12-23
C1018,Customer_1018,Male,55,Professional,2111041,Mumbai,Maharashtra,04-06-24
C1019,Customer_1019,Female,38,Professional,712202,Bengaluru,Karnataka,07-06-22
C1020,Customer_1020,Female,36,Business,2480838,Hyderabad,Telangana,23-11-22
C1021,Customer_1021,Female,56,Salaried,335551,Delhi,Delhi,20-05-21
C1022,Customer_1022,Female,27,Salaried,2170417,Mumbai,Maharashtra,21-12-22
C1023,Customer_1023,Female,37,Business,442781,Delhi,Delhi,18-02-21
C1024,Customer_1024,Male,59,Business,2814002,Mumbai,Maharashtra,30-07-24
C1025,Customer_1025,Male,26,Business,1876883,Mumbai,Maharashtra,06-09-24
C1026,Customer_1026,Male,32,Professional,1535510,Delhi,Delhi,15-08-23
C1027,Customer_1027,Female,38,Student,1656455,Mumbai,Maharashtra,12-06-22
C1028,Customer_1028,Male,38,Salaried,1905575,Delhi,Delhi,07-03-23
C1029,Customer_1029,Male,37,Professional,1046290,Bengaluru,Karnataka,22-06-23
C1030,Customer_1030,Female,33,Student,1048440,Mumbai,Maharashtra,14-08-24
C1031,Customer_1031,Male,30,Student,1215979,Hyderabad,Telangana,11-06-24
C1032,Customer_1032,Female,37,Salaried,446217,Mumbai,Maharashtra,30-05-21
